,SAMPLE_000,SAMPLE_001,SAMPLE_002,SAMPLE_003,SAMPLE_004,SAMPLE_005,SAMPLE_006,SAMPLE_007,SAMPLE_008,SAMPLE_009,SAMPLE_010,SAMPLE_011,SAMPLE_012,SAMPLE_013,SAMPLE_014,SAMPLE_015,SAMPLE_016,SAMPLE_017,SAMPLE_018,SAMPLE_019,SAMPLE_020,SAMPLE_021,SAMPLE_022,SAMPLE_023,SAMPLE_024,SAMPLE_025,SAMPLE_026,SAMPLE_027,SAMPLE_028,SAMPLE_029,SAMPLE_030,SAMPLE_031,SAMPLE_032,SAMPLE_033,SAMPLE_034,SAMPLE_035,SAMPLE_036,SAMPLE_037,SAMPLE_038,SAMPLE_039,SAMPLE_040,SAMPLE_041,SAMPLE_042,SAMPLE_043,SAMPLE_044,SAMPLE_045,SAMPLE_046,SAMPLE_047,SAMPLE_048,SAMPLE_049
GENE_00278,139.5644768053704,98.30360270341724,140.7397364765407,31.21583430050686,7.891858555740932,0.0,118.87243500633552,65.26194145498883,39.986261088294896,2176.575779648309,27.702838429927393,2628.265537603755,3976.2670875887065,3.122426170397996,185.89354477161274,0.0,0.4569429930718723,8.594553990868175,727.9872003793473,0.0,939.8944082704224,295.2068204469876,,4472.653256604185,11349.05382324603,45.893093665959576,2.7183548951696666,2.233623318619107,2087.5825154845224,0.0,214.1086980580768,4.131737472750386,32.90491946560413,82.19038892712562,224.90470220502579,66.87437919933477,18.640704496079998,30.903393960917224,1663.4458979309782,0.0,504.8763833732928,,0.4034724904978051,,26.228822227840787,0.0,106026.82714678363,,35309.95868183503,462.91311999475704
GENE_00279,39.357325853129595,278.18511142666256,4884.058452173597,5386.115927190253,0.0,230.17088140572497,7.955956114539083,721.8315877218241,3100.0204970713025,150.2128836871805,36.5136621333768,285.0647954411807,0.0,163.16178719067267,,0.0,1016.74788105815,604.8070579138474,19.41892896112261,18.380188966731847,,605.5449839724033,186.52577477462853,38.32696839552377,234.03994308842974,76.58329415237337,863.4818864309163,288.9104764729758,78.99966603837248,235.81262884053217,2059.2479432778196,,332.05943145222983,128.9054666518547,0.0,40.0797058151594,185.05829181115914,1360.5530695283385,22.782348271780958,10.393595439754165,11.21316877427034,,488.1616376901984,8.919863361606724,,511.1068185524773,341.4899061216638,68.64045198870313,217.4235867495688,183.88134022108784
GENE_00280,,99.79072888984007,13301.067696631024,767.675046658488,21721.25502638096,56.30697703985579,128.3564970261335,10.59617607999378,30.132704653297658,6826.524852711735,53.55323145651084,7067.819671223835,12.65459256692725,18.500664516860052,76.88280714817178,133.92030390720828,963.8342156133737,374.7598998287448,66.16252431762396,116.52584645477243,,24.42084934437215,25.759895542809225,1188.5775111284763,3.9291175691686453,3769.574445489091,74.73971036349414,31.657743759669636,651.6571508669502,,1387.5083771777026,404.9259045821295,1304.6981358093997,,52.26562645408442,23.990547052575224,1718.6209284669685,68.92672350787836,804.9765234395013,433.4228823362738,26.45343791319918,45.88249079124282,0.0,31.469999734231365,190.5158170761144,31.02885032525656,79.20945128984104,135.32456958287895,31.008674235876253,21.738961077598702
GENE_00281,300.1811866746868,0.0,33.4658147630604,25.886802606620616,144.89704876286748,1117.9398414354032,3445.7499325522617,0.0,12487.222007386408,22.701473924229187,1478.7266444209527,39.98269223480516,29.665745636926964,38.18058959956339,152.46638950645954,540.1159919735074,646.5015852028533,25.63271700868689,23.394969002467082,27.07368404515402,135.5215637337903,111.22201802008723,0.0,290.33834868695686,15630.465274996752,54.08565947580858,62.36326234916492,454.5569192495222,48.53899116618865,565.6236702071056,35.265832820378165,5792.036380182029,295.7604822536985,42.94645477055593,45.72369259391387,53.111872699562085,2311.1472667502326,11.73408653028209,39.02165151298169,0.0,0.0,86.29577283758076,0.0,66.70998439570833,,42.258449832427665,586.1354921332432,933.3841547282348,126.87807685060034,
GENE_00282,1.7104391111306603,55.51518450736048,961.5105197040978,55.25666441528003,29.498480973584638,12261.7504232914,4900.1274931707385,328.3276186899791,1257.2515970744707,0.0,26.675865456080828,50.34736962722439,80.39097548304252,48.374561196486006,0.7856919687340712,278.9161948451753,382.2865196675507,0.0,26.635464850439458,22.613245232132716,0.6058596929255099,0.0,0.0,37.91422600520274,9374.530405183981,88.83763061502408,0.0,9.716192647812823,,2.8330685295300118,594.3069341270312,631.979118005737,2249.76905717069,19.299179121945517,204.6137870421195,458.3500157513007,359.4457553629512,26.295595396247656,1.2411473336447336,,109.39887902685855,47.78246896052215,683.9540434528652,135.66124376007784,10.608015498520972,,15.519130205641869,17783.468869023043,629.8952576504558,216.4208050420246
GENE_00283,86.77618374377337,76.0862965975634,1288.2577772742122,46.780318694214465,395.63611169033305,62.165374021100575,6044.882475326853,550.7225111181658,1506.8364817359507,38.77728000280845,1035.7968187539557,66.78638261995849,155.51212539907837,3283.7764598931353,15.504091301700843,187.38203863883138,299.6648173665763,353.06875776085303,0.0,8096.460413548505,9.363229723266855,2308.665278066841,1417.6917059351395,5588.30688119699,5.2080205989025,26.110486734350857,2933.3081259152514,3.4761372467862213,5.972001900542891,55.889941499711064,217.88939621857114,3584.7719806875734,102.45955856517908,43.97062089060426,276.65738832703886,379.62843304901224,,103.96222209847296,2.973761863884549,23.68324939767256,0.0,215.7537855804805,77.86338072372878,1388.9968803006211,0.0,94.56654178458973,195.49148243093154,61.38987955117852,181.54901018172322,101.96321766861738
GENE_00284,7.828827093999394,184.83334138570294,9.023165500406334,179.0614509142328,2007.7509540055605,73.29206896485312,12.348474559402591,99.73564857854262,24.350602237591342,422.21590363560324,0.0,0.0,1316.165665083851,94.66437949782254,537.9238104535702,58.55848389835794,137.60848230532832,62.40406423522491,595.5055553464593,0.0,635.1080947206215,812.7080967602052,814.4928685617298,387.2268289320281,,4455.715971251008,5479.787782641493,92.9666469026926,70.71121367342533,505.1337803773325,,99.09786155983241,12.181868878658365,,447.14059544286306,633.7422310155019,298.44496521894973,86.29483123241347,0.0,169.30418277624162,0.0,103.40912791733155,4.5179661919515794,103.08113036691844,588.0859082833148,292.82233042108635,3106.737272529615,87.71125022771533,393.3210998008278,724.4989790721289
GENE_00285,14770.032272491226,182.0301852208045,16.8823244863248,742.8536478319827,5687.899234587348,71.48903801694435,732.750030462501,0.0,1041.8701848673127,175.17029042064684,33.706612257216534,115.82523357537772,0.0,838.0573979703191,,0.0,0.0,0.0,291.1567135587583,25.591680414912577,94.80569435725103,907.1275754926776,8.572898811467345,2.0715259283683034,2781.671386633905,412.745223372403,499.42628271254006,17.22507296260473,648.7556392533786,257.36553129356497,6.2422759053352515,2562.059813383434,203.84637516586065,0.0,69.68746838802385,2.6367739706994793,486.2258360809231,0.0,100.6691840319317,1914.0379796691232,0.0,44.99066605541214,27.112191307677392,84.97949910983016,169.85413690132768,350.7336304025276,74.14725836969781,25.66911529374576,4324.336077720402,18458.502502847314
GENE_00286,170.9368816435178,28.251888286596234,2454.379585159857,7.1078998379997955,0.0,31.89620153972638,12.624633316509824,73.30820688313551,22.79125416360977,131.6346075602476,135.5140556600799,37.04219189136233,61.17229055118255,80.88457153830062,,95.37936252086918,667.890683691089,414.1991921250568,402.5351511943438,2059.9005256447035,0.0,49.81692664696327,4364.760646240651,76.71429221748468,0.4604613541034091,,194.3924512641174,0.0,2138.524276622749,35.60816880209119,286.324628090194,94.44681853974696,11.282999925933964,17.443790337439275,22.870190258842037,0.0,110.48984583060552,52.26197059473132,,0.0,2774.990339871737,1586.8208011376305,0.0,264.98151894959074,13.041340679362758,90.77298747497336,37.79888456422185,3.853476708725148,1229.1606761540809,36.90474402756539
GENE_00287,1715.8496419140672,0.0,0.0,534.6155998008973,45.83977096203117,6447.708933990594,171.06279340345768,287.04620915658495,42.846637602403696,24.372350621427664,407.6348742586306,242.45274658670402,32.36491961429167,8.83681398301463,12.37816044596149,1716.5080012441108,46.02902661143499,79.6755488368383,,16.63449775755459,36.66381086686769,33.72522868530994,3991.477740753241,8455.283922891502,705.4996610691338,711.0689835035091,46.49245281164702,7292.903082685835,253.50727192572245,817.4751697367959,120.17513323546056,86.8284927547493,0.0,436.7877414000766,2704.7125572502073,247.3133963473101,27.20135877870861,46.21544891279745,0.0,0.0,16.201068271422535,1640.627490132771,49.911920317776215,195.66137677687396,,,2701.5985507165874,15.89042104357794,250.4478029014273,242.799357447118
GENE_00288,121.07252998748851,10.085248045419073,770.1105660830036,597.001922584637,0.0,555.5026655503917,285.6348839616711,10.419454694828573,24.460049744994894,1314.8289799801316,250.56825624078053,43.65392078508095,0.0,48.13990201316284,55.475414097675014,24.85286227170085,4.142795362671627,1319.3910269768855,940.2693138740277,10.573893538342567,177.24298437878352,,0.0,67.71893518693034,57.35331022953201,8150.985899255892,61.51915751706691,29.47293397638547,0.0,,5.450979605296011,32.28988964455344,2680.1972732649147,241.76649798468043,217.85811669948978,10554.345188165056,242.9111906337804,36.00391481053219,84.4235073771409,15.319635658369187,,,1406.4559378748822,,64.81768210621568,22.432129772412445,133.83046031919758,25.906084358230093,206.4201698177295,1428.2336667189538
GENE_00289,85.63000072925483,161.79096612394432,99.34749524006186,596.9122600660544,31.524032803412283,1.482044370992384,307.37014593150485,864.3552318399262,292.67520510791695,33.30987830250925,12.38258182135864,322.2443321216031,0.0,93.19832359355168,4588.193605715176,18.042224228373787,4172.993954646716,127.72541947222176,3.0500989597451036,83.75615671469419,816.7288402176946,57.75471112766583,6.276157355760102,86.25309385583716,21.584387272321585,396.8779497958968,0.0,17.947649952622236,,674.036949222013,26.637272143196107,,14.049934535972199,300.0884384110383,275.42502198133957,37.78483906530822,149.9303409036735,3147.1884204511316,0.0,2.9937140746228317,368.7618900880395,119.00882763855903,0.0,546.8423074761004,795.0860035247999,1.7922000802400802,0.0,15291.195166174062,476.6630425888003,0.0
GENE_00290,1758.3691382052145,174.25001322993333,828.5869626666653,708.0236965525376,0.0,88.44045793838809,237.57213885430443,51.91617229532315,172.77360300258337,16.27079350296558,34.64333976618746,95.7489240877663,25.506736973393018,61.33305517104173,121.32847314330907,376.48498444593906,0.0,66.60533852786948,2432.2273214367874,1100.5613341705578,461.52726858437944,228.98390878235807,318.8099505368108,1808.8666655205484,0.0,2142.853126585733,0.0,450.3091423939792,2180.0280294451036,0.0,78.50531210006682,153.25042162360998,897.1270366631817,925.5094118494843,93.52902141547627,7.2629137496021245,242.83152462628794,23.650109036335646,7.539286815326729,11.849158809632412,285.0777687039501,2257.638697327374,160.41898238436528,226.50370655987007,,6.760454907725011,420.0412174300538,145.0125704414098,460.40885855709644,56.4317635334109
GENE_00291,31.68838783060919,215.47452491533565,4403.731491730757,0.0,58.935247415313995,11.132634146971823,5.627640795849003,2262.0432660490856,0.0,84.84262367077648,,6.449624868390375,3217.4805651188954,97.9585051678492,16.35703777458809,99.19851315652376,38.34527516911911,392.8643857721436,44.503151743432134,3.555659140471484,104.65820094907895,10.791240881334577,0.0,15.143391248592128,61.30119112258497,213.8287815204006,97.03604912552139,244.9025964543316,578.5785568411228,14.645492376950758,130.478037652684,0.19032776863482317,243.39036710297117,81.31835332653279,20.76150338456758,279.06335770611537,1549.0469570253315,57.28074362236304,22.429364589181375,206.44840467314606,0.0,39.61616566918118,1710.9504662554957,168.0662857505304,3.4592993622595074,4.079672458610696,,832.7897021040978,5.840153511717762,364.82771009039976
GENE_00292,,5240.28167674354,232.9579755324003,330.96669274362904,1.6854687243350834,8005.768721979581,37.994147278011425,18.568567618223213,,2469.471362478335,9941.81272917403,0.0,884.1094792404687,130.95066542072038,15.071742138167432,2302.8433939845195,34.61051696293551,2590.1578578174845,1612.426094247817,410.1344705886804,4658.096035540557,0.0,84.59928619186367,23.82711739047159,2.886004098677488,13218.392512092198,61.59840529665765,0.0,33.69971111212382,,36.58962815008904,13.688577593435198,,51.23631705487406,0.0,133.9156528765342,520.8201544174665,82.92669740888994,0.0,46.19533893789166,8865.100862587728,232.83775125385966,2.8080086905778607,52.43540195805047,180.1395926311719,0.0,,23.489754022589935,18708.09332133278,139.44625669956076
GENE_00293,2048.015735359984,16.809598330536588,1.3988365518941948,,0.2544375375521187,11569.709383522779,260.09134208601864,26.647064924063923,418.7253045626468,247.30814745600335,586.301310099982,1902.7012186557988,94.83369145435228,29.145147577880802,886.709549472686,0.0,207.1490667873156,13188.169076929955,70.55007924456359,,390.7820166207328,43.907771574017566,0.0,32.00686898617258,76.05695605584393,6513.816661113492,65.94527863316955,30.033004050249183,1542.8051700532324,18.13631169198943,37.11842732528145,470.18312243254456,969.5410815557987,1704.3733443066683,33.299964654487425,488.83125394968954,58.427320715526236,44.19840634889325,0.0,49.44649660209764,258.891535476522,202.5848757951636,17.43520167521786,1024.7312998441942,0.0,2.7938449803963787,258.4861779935682,0.0,1331.6187851793345,8.241648020723106
GENE_00294,62.15951166105642,,141.3640355179691,583.2257312702712,,3451.231700200571,362.4719546081424,1923.870291954043,728.6096474703353,123.89538723705627,9.720736287095699,41.08123404403976,3046.6090153583987,0.0,36.72500385097224,0.45205528925164823,82.87043122807984,,76.94666834961234,364.9411803205713,,0.0,309.2271337021229,3.459473408050068,64.08807580510016,14886.046357733672,313.698856379976,309.71085514692,304.5916050614817,340.6171928263387,1.2633610099875967,91.92300883326966,,1925.5959794244973,163.2602885168177,5.512273915088985,350.78668803997687,29.735770157057868,13.019245917196823,27.98537092190321,,1840.0029972099155,389.88814502377585,525.3404072487273,382.2560017034618,181.7540416755411,598.1617904354423,1.1763883985926953,185.3371692220689,18.35955102202925
GENE_00295,1382.404573293924,100.63136121156768,143.69180137785133,6.6567462403796736,1032.188246916227,473.6320724072299,411.44293127277575,26.568567837864393,28.745892035355187,211.23546731072912,33.67574147748588,322.32504294706325,1.7931060788597235,50.941883735879486,4911.238808079535,325.2994742167107,188.54974857653443,7159.730592682158,1.263476847502948,26.447253926429518,60.547502224138825,751.8050341180763,778.2807246078156,,0.0,66.24569392242728,1674.51567182613,18.816132315323618,115.97524948915274,0.0,1226.6728007961856,52.166345610803006,136.33334350404522,408.96222621130215,441.64967002622717,874.7212069391863,226.38782167392824,,73.74421188926017,156.2323981475641,244.49257788333014,110.5708734786768,154.22411580522302,7.138425821438269,563.8061963253537,213.19869638985017,1100.7431560490559,148.46080957311057,4.5869019646626095,72.46528512947836
GENE_00296,0.0,624.8370760664704,2.2504658462557736,153.55262781639559,,37.66414406327361,164.17621722254307,40.350803520849254,32.86927925019339,62.47988258763179,34.134218003033155,0.0,32.51757046441113,23.239753204444135,0.0,966.0004984837726,3.4166399769952953,30.63514094308668,229.6623691136866,270.2086561388445,7.175687638121874,1434.849596985576,736.6649422149869,370.7350255822639,2132.6941274347096,366.7131684571114,364.0028722869035,3345.4568614661334,1342.7018400061304,27.577082460935166,526.573202156175,39.30942335204436,406.79488969909687,,9.328417395174633,116.31578505747291,252.27355820461625,62.01768696626187,278.5005083783134,743.8173846769675,139.6045623714978,0.0,2361.017990950963,382.3716978158761,221.77172328578473,21.842142387189636,567.960584471773,287.2347709990109,0.0,163.00112238924146
GENE_00297,0.0,5.6302526127584365,734.9170056632657,53.947365186929254,404.20878946669876,,120.87013592970031,139.16683659671892,29.89278173666699,163.5045256962203,52.42634238426479,80.14864776435277,88.33160388220665,107.2335866700727,1067.1458790773613,130.16649859970806,1307.406549899967,3655.9306022169253,932.8881858274843,491.43668826291037,324.4269732226053,952.5222496616935,201.76779874542692,1208.9841490891292,576.2880707074272,72.26349405200048,890.4275674282492,178.2095334058655,0.0,57.25996447201658,206.85906081625384,1088.902111895234,878.20496452997,300.90289204862603,492.3979748317883,1888.2270198570423,109.95458508289275,15.945234273275823,2002.716332577296,51.441410298845504,0.0,4.0861552420833505,465.2459108455698,5.79557532198858,0.0,481.2917278337315,628.8184012849022,40.309682617822475,0.0,25.914714821144326
GENE_00298,,211.70116579367996,45.579215266326315,,6.6414598842241706,1198.297998317145,344.770283724375,607.0164603964844,1641.8777147329195,0.0,60.700758786173346,2.809696385026812,66409.20695703711,92.16445485083672,992.4741476051787,10.44812854707247,911.892413922417,5104.750817451717,110.18752274548481,16.460806168177356,,1.4466088811267916,115.23479730563524,642.0585142738074,115.72652630419026,84.07597804980499,426.29697688419105,496.7315274365478,5.366569486161214,177.26502419522154,,10.277607594827408,125.10611964898713,7211.932638649364,1350.6622586204146,0.0,224.139978173545,147.78767865171525,33.24340466067147,127.93160497953593,84.78068404700615,0.0,33.22270868428112,11.550902812652815,136.65212367244928,4583.583690687639,174.9334913968362,,670.5991792161913,108.132872819977
GENE_00299,5708.339616914052,135.0699249218916,552.5874777527284,30.096499235731976,372.33579877979645,235.9935747936286,121.5839992791176,49.90404706507686,37.9989031186848,239.44481033365744,478.90193349615276,105.5613217348909,241.81028769116057,126.18994465136161,165.7813373467111,91.17016085734404,141.11325346736615,30022.384696311397,253.88622229253735,494.8286505710697,,80.4780099450396,1810.9304480998169,76.0423243383296,1122.9638045677352,76.06483006732951,21.75959830810576,308.21340501483326,16.291822385740915,,13.621953072266859,78.41254592083808,8.47008553291898,42122.360999893295,5.430769739793688,151.35491067961493,1460.6087044336869,1179.4126239024192,814.5894502912105,78.6921357550724,0.0,922.2185012068323,226.92038641390727,240.1254548846977,80.81436260713184,24.063494674937903,1762.171176855131,2047.5843003321525,25.324738338523787,109.1179786375544
GENE_00300,132.66959767526254,165.5703921893715,200.99861138340128,1174.3042994032721,39.65724381519361,32.525170265433744,2096.3389111184,70.06467601563335,14.134767396637555,66.9836364934132,91.34127548750696,0.0,1123.6759262881646,1754.1671688174945,911.1026114837648,1172.8542484360323,44.63614644362099,118.80742816470745,24.407186467051215,116.01647202556667,694.3097761113821,231.33683577093197,2434.9217031609383,18.02710859218841,480.67191295059314,12.223916435031555,179.17320045906564,652.4058549027149,96.64020605265078,446.8635131031579,21.77005344732431,5.3261041574221775,452.1704655811002,4856.243463664331,20.24504595976714,1710.2389220154678,0.0,10.263736519322343,15.440430051662274,153.17323667633485,66.09383165697115,10.742137015086543,5.012433058090976,27.291119170203856,218.68186811149693,146.52535641241954,54.463136864032656,222.243669118665,1188.0320049168101,326.442238167555
GENE_00301,94.86824195669368,773.7511871326403,17.732617503173064,0.0,80.87708020560034,10.187890692841732,52.214384411475955,1.9063434500409664,5538.408367958298,0.0,2885.1570314634287,130.48722853923934,374.2165382866962,45.49064717496386,183.27096281669316,444.1159268723452,456.78424769786676,569.4398310595604,57.8839951945177,46.26505849061923,4.986596906288432,344.31067241333113,0.0,3062.7537383841923,222.61673464065606,32.041772885773995,4.981881910966606,1191.9351790639007,4.0855112212591225,75.09784359021252,94.76369237848037,129.1648795513329,159.4300391643679,195.6436931436575,1.1844440114607435,0.0,1.7174641160666446,0.0,48.89864509326535,1.9856107502364628,29.124817484197926,47.458199905909574,1605.835137471393,219.92255980529612,295.56532804333125,1575.68167703686,122.45105806475704,670.7362046650148,582.7289922109338,11.325547480630688
GENE_00302,3359.4537237672052,10.30843963873079,1105.7728720945454,8.49451302391696,,7312.90780776152,115.30827444304965,105.72646252546944,598.5119556974776,91.35687960084795,,259.29100468646106,93.05842166083985,59.91910763409546,27.32138043849487,50.302588084416904,87.55084540600923,66.5722853645445,47.33338942621464,11745.77596938576,22.496873618984797,0.0,577.4422987324655,622.5241939924897,157.0167285117782,91.70664638569184,0.0,252.91242939976073,88.41859785267076,6.528928601509621,58.21555315250706,14.982751996305794,39.082738536780454,158.6097015150483,304.1351843708037,0.0,50.66256334021949,698.7208250581817,273.66919209931973,1982.264865200375,469.87064771224146,19.747702301751172,4.729918355766417,0.0,51.578143346636196,0.0,,204.7830231951159,3027.2666589791356,65.53965036582503
GENE_00303,474.0607779044427,118.6599944806398,11.045584292339703,632.9665655877076,16.304005709930713,152.02548571039858,73.53445594513198,868.6582535546075,17.540156858574445,318.15374168130194,27.145196332264348,52.38312461333015,0.10130641526863762,9556.64552522292,0.0,31.37777823565515,15.355650823073141,0.0,610.6683324604592,3.308930626358526,109.68647579805146,5024.487108093835,15.072957478940147,170.98314634833693,11937.196319570487,525.4753383721168,190.91869197971795,408.81916128462535,66.57101881957283,1996.7229098959024,66.77574756390172,2.9495032977406166,67.8564057384868,21.46730199933588,84.57273857409689,88.39645630908032,0.0,596.2055280425863,251.27073294448456,147.54145355333665,17.855007164098776,1.8920284824560971,186.10667350511534,727.2588068850163,119.50189554067478,50.92181180338055,375.7801746111209,125.62931151619205,4322.064168696432,1746.6530348416807
GENE_00304,1034.1296157045113,690.7427827095928,0.0,571.5126918502474,322.1287151424028,510.37652805870755,406.4733066244078,375.3370651071607,33658.88109958917,130.31152721404897,987.3001025669167,59.16437968665454,0.0,993.2069660073423,0.0,4276.085090907974,25.887163138573236,57.274609109138744,232.0747362715108,883.5191739725036,217.273804363159,,40.403626464541986,15.50468610934398,281.05656834732764,,439.53943528744725,140.49830410402856,75.1856522912588,127.7563400664509,157.22812710377593,80.6434350130082,98.8630844281483,66.20879612043586,823.307891725991,218.77460720946516,13541.372996785263,0.0,49.31779944230866,30987.858632271167,339.4249137664848,1075.1866719214147,,515.9562930979541,,16.376229627337437,309.53095247557894,10.488478744476499,104.71834602069647,34.77035259926942
GENE_00305,0.0,,456.59794578514516,309.85504740706483,51.82438389371072,103.49305147188181,1099.16246808151,,17.6008158549501,8.16336277278651,40.7612830982748,1410.8203429237758,1980.8464136461134,27.442356921655538,322.5087156333668,6838.844885030917,400.26803415895273,2994.4564973560746,0.0,28.25058149182145,119.28893872092175,186.98350608330404,214.81522277650802,1090.2576904020298,394.9981092451538,0.41794648224698994,10.743699114126997,1.8686909706537256,210.76219949642626,0.0,0.0,21.805090780422976,571.5134458415914,,12.057680774975628,0.0,148.37407631156745,5343.117415152093,4444.779250998686,0.0,34.46714863238215,874.5288804183185,60.048434027867174,31.976009760463068,2.0381985148529758,182.1379554090388,42.109160316081876,179.98270430102474,1.493742338319263,208.44044087740477
GENE_00306,1.0074637234957609,1147.7500678155695,369.9843857040983,74.61553972547172,401.464076372978,18.421709078107632,150.57019191253698,,0.2674292690155786,53.26234540564823,124.51050320081316,87.97837979862214,2401.5796519382116,13.761517169413395,37.61338039974467,,2671.1159909985204,79.6066833063054,,0.0,0.0,260.9699176698703,25989.47072310751,322.9669876190169,0.0,,67.65911581230039,7.3619596253088,160.73039803260605,711.1875741772919,43.52227163816313,,0.0,0.0,2.373494275210734,0.0,6.815057931855067,321.32469673777507,72.13872483761085,,1489.012390415937,0.0,699.3692262811311,3049.23371913128,59.66078900192051,648.1004573506931,91.50230607250109,942.1799232657177,6.404632936757923,5.523300011047559
GENE_00307,61.81621808840508,22.84772546439086,48.10003811896899,87.15150349034626,570.6227179545582,59.82239153964009,0.0,66.93181635994121,29.032347194060574,20.877879144994306,5.369139004516576,155.346393602242,43.349266179347595,933.7966237568032,7.47757846051418,,5077.202143943634,,84.23703618966472,11.881864223748321,,2984.9048660257663,190.3339524414184,176.63030305728466,4.545186306111023,0.0,1502.4372352423688,1478.7525232886028,564.9100185231747,15.502927000032532,277.61821275454975,564.0652413458511,,15.759459955134568,876.8313262502162,855.8469413706044,6.704868690723843,,0.0,707.6983256775961,41.7190288948433,539.3512308738109,802.4403716239814,73.50328720443532,153.77724470883106,0.0,4037.083875677787,116.6824475460654,23.475359746598457,35.45797428495683
GENE_00308,0.0,785.7201949022173,12.040605256181669,0.0,322.88266387146035,442.68140945438256,143.38872684460387,180.99263395698105,,1333.4573204353594,171.4139213810503,807.5773470665779,73.1303417648718,0.0,34.8864224123762,1984.2471754087892,32.866171862280055,90.9199556181574,92.76019127765866,85.80142579538273,738.7281108151373,92.44583171380312,2829.308064165479,33.88553499811422,244.37241171857468,31.450913265541377,344.4488368024873,0.0,108.83967312001255,1598.706163058254,40.097591007811054,479.6373584977811,31.883230268465237,185.93002631444713,0.0,39.447304082853805,125.92845256107996,5593.152354413846,0.0,4061.617741514633,230.5912317278154,68.43138134778745,3225.0800325011687,355.6813494279207,41.04039445260491,380.36941255422175,82.66617419700059,2.7785566650833333,964.8245955337612,1325.9283190909869
GENE_00309,5122.370537147261,301.8034358595428,78.88899188408124,689.15582131112,709.9036645336241,3435.95749558538,118.6565635936068,93.16113248638342,31.012790213270137,0.0,0.0,0.0,420.37988483101304,418.06166741862967,171.04711065058873,0.0,742.0936716310941,38.52603180880663,39.93010086194146,0.0,390.745015111275,,1132.601902682632,1828.8363387756847,22.364077946970962,102.40166075805705,0.0,869.5417258237187,3709.627518443493,5.098850969573852,78.54239674724751,87.179273102211,9.012930696178621,56.24853303641735,349.1626602022387,0.0,6.758207301403615,46544.559242777505,252.73859428369892,185.56185195924064,0.0,249.98785181524244,106.8656493446222,3.3972054750864036,17.452608469522502,727.6731920220582,7244.771389414892,309.3059170877915,1347.7159593040149,108.68886846239472
GENE_00310,129.27935686685424,1362.4311547407592,0.0,2074.055873344019,18.216755284902018,134.44432337810503,267.76702971356895,91.4426513311429,333.8804611686879,793.3159489976257,0.0,4477.446771345952,79.5340897741567,10.04426285911044,314.67398336304365,6652.1141722359225,59.21152615383105,607.1415108994802,618.0439221278369,225.41700357193096,155.8536433893834,24.244978649647084,1.6027866916385476,16.632631653898155,70.41875565022339,1332.5442647934226,120.75260614694528,52.55964196183447,24.978841239541623,552.0351142463196,2245.569253036577,1244.9758906043996,498.84698204515917,7.758387430356111,73.45342370861114,7292.549268569707,1399.542930145916,6.855104543086212,0.0,306.8002441604272,32.31989787848492,0.0,180.846406841841,30.706780234707896,30.948252076925275,73.01312942683279,113.59598594713769,145.7414864924012,25.330778609113768,95.54343307852821
GENE_00311,0.0,238.3094999133639,0.42271431398575193,71.70152073391058,804.2132137712632,15.376044454360123,536.1170559749964,1290.7226601495363,0.17130532521446448,94.51573331753315,0.0,0.0,0.0,0.8926186313370887,6009.932775859584,226.67646424883836,,2397.6658316162266,3.526358233935398,10.947926207562494,1.2873438576454228,0.0,0.0,478.3275254917732,233.5729821738635,0.0,173.49615327092297,255.1477235375913,184.04989189290313,43.939618686159314,135.19936536752462,256.51551407972016,0.0,0.0,10.074693270794846,1294.245097455996,0.0,477.92350775645536,16.705870432466707,7.796759874650447,27.462097326516933,95.09437870108655,39.24089337681226,1974.0983594047518,212.52223178883668,5990.182973419725,333.22445706120567,1.1911251494554216,1226.7003641807905,7.249240864649596
GENE_00312,210.64142350792332,0.0,9648.05874412292,2364.4147176458737,30.127809695207137,102.96350473833266,216.6506347569113,746.8901219513585,140.80750761136605,17.10379108808409,0.0,131.64729594466286,1568.7021435092831,,28.282976471013612,485.8186927812787,61.259580958216816,788.3214586565526,0.0,64.80852782057244,660.039880509001,29.913302307259904,106.11913778950895,140.92312268468473,,20455.91532417979,,479.96014901490724,3.1262251718695313,,1456.962669966261,51.666278475314314,0.9797632853252568,137.37253408889447,153.6024391961968,631.5329397083813,8281.720956967227,69.40040469247191,26.77379880259941,14.384689291003701,220.55723581552064,387.10985571213473,49.83358783840785,704.4134646146059,376.44356928840574,161.8165650687673,24.414337410260284,56.61485287278373,1.1508368859632843,237.83427994691337
GENE_00313,0.0,258.7970682386116,,0.0,142.35442389075615,195.66858562982685,10.702243781626832,,196.37544437454267,40.74687298871114,0.0,0.0,273.60817770940645,224.12805569608224,789.6907706808875,1075.637297889544,711.3406820394018,2.630236718905272,1934.0713119693821,3765.7514193119073,67.68317887924387,284.9689073898836,,3.605026921853484,40.514329283632144,50.38643142494956,72.98825496373853,21.805709081636422,,145.18188806169766,31.802535960108447,440.12054931338605,580.1700805000795,17340.073556339696,1410.020982189457,241.33985254405016,42.925729726098986,267.06570208355026,285.2003511648574,53.16359310713993,711.5621707228902,9.05940976549406,,451.11257423609885,83.49875360137872,0.0,112.66606624512622,27.904766558465088,1552.7795517673653,19.373858476356432
